estid,dayOfWeek,dayOfMonth,timeOfDay,url_category,domain_category
ZHwABWQ/E+UAAAAIBB9PAw==,4,27,1,23,4
ZHwABWQ/E+UAAAAIBB9PAw==,4,27,1,1,4
ZHwABWQ/E+UAAAAIBB9PAw==,4,27,1,23,4
ZHwABWQ/E+UAAAAIBB9PAw==,0,16,1,8,4
ZHwABWQ/E+UAAAAIBB9PAw==,0,16,1,16,4
ZHwABWQ/E+UAAAAIBB9PAw==,0,16,1,8,4
ZHwABWQ/E+UAAAAIBB9PAw==,4,27,1,1,4
ZHwABWQ/E+UAAAAIBB9PAw==,4,27,1,23,4
ZHwABWQ/E+UAAAAIBB9PAw==,4,27,1,1,4
ZHwABWQ/E+UAAAAIBB9PAw==,4,27,1,1,4
ZHwABWQ/E+UAAAAIBB9PAw==,4,27,1,23,4
ZHwABWQ/E+UAAAAIBB9PAw==,4,27,1,10,4
ZHwABWQ/E+UAAAAIBB9PAw==,4,27,1,10,4
ZHwABWQ/E+UAAAAIBB9PAw==,5,28,1,23,4
ZHwABWQ/E+UAAAAIBB9PAw==,5,14,1,4,15
ZHwABWQ/E+UAAAAIBB9PAw==,4,27,1,1,4
ZHwABWQ/E+UAAAAIBB9PAw==,4,27,1,1,4
ZHwABWQ/E+UAAAAIBB9PAw==,4,27,1,23,4
ZHwABWQ/E+UAAAAIBB9PAw==,5,28,1,1,4
ZHwABWQ/E+UAAAAIBB9PAw==,5,28,1,1,4
ZHwABWQ/E+UAAAAIBB9PAw==,5,28,1,1,4
ZHwABWQ/E+UAAAAIBB9PAw==,5,14,1,4,15
ZHwABWQ/E+UAAAAIBB9PAw==,5,28,1,23,4
ZHwABWQ/E+UAAAAIBB9PAw==,5,28,1,1,4
ZHwABWQ04OwAAAAIeye6Aw==,4,13,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,4,20,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,4,20,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,4,3,2,4,17
ZHwABWQ04OwAAAAIeye6Aw==,4,3,2,4,17
ZHwABWQ04OwAAAAIeye6Aw==,5,28,2,5,16
ZHwABWQ04OwAAAAIeye6Aw==,2,11,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,1,17,2,12,16
ZHwABWQ04OwAAAAIeye6Aw==,4,3,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,4,20,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,1,17,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,5,4,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,2,11,2,5,16
ZHwABWQ04OwAAAAIeye6Aw==,5,21,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,2,11,1,4,17
ZHwABWQ04OwAAAAIeye6Aw==,2,11,1,5,17
ZHwABWQ04OwAAAAIeye6Aw==,4,3,2,4,17
ZHwABWQ04OwAAAAIeye6Aw==,3,19,1,5,17
ZHwABWQ04OwAAAAIeye6Aw==,5,4,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,5,4,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,5,14,1,12,15
ZHwABWQ04OwAAAAIeye6Aw==,5,21,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,4,13,1,5,17
ZHwABWQ04OwAAAAIeye6Aw==,5,28,2,5,15
ZHwABWQ04OwAAAAIeye6Aw==,4,20,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,5,28,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,1,26,1,4,15
ZHwABWQ04OwAAAAIeye6Aw==,3,2,2,5,16
ZHwABWQ04OwAAAAIeye6Aw==,4,3,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,2,11,1,4,17
ZHwABWQ04OwAAAAIeye6Aw==,2,11,2,5,16
ZHwABWQ04OwAAAAIeye6Aw==,2,11,1,5,17
ZHwABWQ04OwAAAAIeye6Aw==,4,20,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,5,28,2,5,15
ZHwABWQ04OwAAAAIeye6Aw==,4,27,2,5,17
ZHwABWQ04OwAAAAIeye6Aw==,4,27,2,5,17
ZHwABWQQlu8AAAAIBdQ3Aw==,3,2,2,21,22
ZHwABWQQlu8AAAAIBdQ3Aw==,3,2,2,22,22
ZHwABWQQlu8AAAAIBdQ3Aw==,1,24,1,21,24
ZHwABWQQlu8AAAAIBdQ3Aw==,1,24,1,3,24
ZHwABWQQlu8AAAAIBdQ3Aw==,1,24,1,21,24
ZHwABWQQlu8AAAAIBdQ3Aw==,1,24,1,21,24
ZHwABWQT+5sAAAAISUKaAw==,6,22,1,2,17
ZHwABWQT+5sAAAAISUKaAw==,4,13,1,16,17
ZHwABWQT+5sAAAAISUKaAw==,2,11,1,16,17
ZHwABWQT+5sAAAAISUKaAw==,4,13,1,0,17
ZHwABWQT+5sAAAAISUKaAw==,4,20,3,14,14
ZHwABWQT+5sAAAAISUKaAw==,1,24,1,16,14
ZHwABWQeWekAAAAIQbChAw==,5,4,1,17,24
ZHwABWQeWekAAAAIQbChAw==,5,4,1,23,24
ZHwABWQeWekAAAAIQbChAw==,5,4,1,23,24
ZHwABWQeWekAAAAIQbChAw==,3,2,1,6,14
ZHwABWQeWekAAAAIQbChAw==,1,26,1,4,14
ZHwABWQkTSYAAAAIC9esAw==,1,17,1,0,17
ZHwABWQkTSYAAAAIC9esAw==,1,17,1,0,17
ZHwABWQkTSYAAAAIC9esAw==,1,0,0,0,17
ZHwABWQkTSYAAAAIC9esAw==,3,2,0,19,17
ZHwABWQkTSYAAAAIC9esAw==,4,13,1,7,10
ZHwABWQkTSYAAAAIC9esAw==,2,18,1,19,17
ZHwABWQkTSYAAAAIC9esAw==,2,18,1,19,17
ZHwABWQkTSYAAAAIC9esAw==,1,17,1,0,17
ZHwABWQkTSYAAAAIC9esAw==,1,17,1,19,17
ZHwABWQkTSYAAAAIC9esAw==,6,8,1,0,17
ZHwABWQkTSYAAAAIC9esAw==,6,5,1,0,17
ZHwABWQkTSYAAAAIC9esAw==,4,3,0,19,17
ZHwABWQkTSYAAAAIC9esAw==,2,1,1,0,17
ZHwABWQkTSYAAAAIC9esAw==,6,15,1,0,17
ZHwABWQkTSYAAAAIC9esAw==,6,15,1,19,17
ZHwABWQkTSYAAAAIC9esAw==,4,13,1,4,10
ZHwABWQkTSYAAAAIC9esAw==,4,13,1,7,10
ZHwABWQkTSYAAAAIC9esAw==,4,13,1,7,10
ZHwABWQkTSYAAAAIC9esAw==,6,5,1,0,17
ZHwABWQkTSYAAAAIC9esAw==,6,15,1,0,17
ZHwABWQvpPsAAAAIZM/IAw==,1,24,1,2,4
ZHwABWQvpPsAAAAIZM/IAw==,1,24,1,16,4
ZHwABWQvpPsAAAAIZM/IAw==,0,30,1,2,3
ZHwABWQvpPsAAAAIZM/IAw==,3,2,2,2,4
ZHwABWQvpPsAAAAIZM/IAw==,6,22,2,16,3
ZHwABWQvpPsAAAAIZM/IAw==,1,24,1,16,4
ZHwABWQvpPsAAAAIZM/IAw==,4,20,0,16,4
ZHwABWQvpPsAAAAIZM/IAw==,6,22,2,2,3
ZHwABWQvpPsAAAAIZM/IAw==,6,22,2,16,3
ZHwABWQvpPsAAAAIZM/IAw==,0,30,1,16,4
ZHwABWQvpPsAAAAIZM/IAw==,0,30,1,16,3
ZHwABWQvpPsAAAAIZM/IAw==,0,30,1,16,4
ZHwABWQvpPsAAAAIZM/IAw==,4,3,1,1,14
ZHwABWQvpPsAAAAIZM/IAw==,4,13,1,2,4
ZHwABWQvpPsAAAAIZM/IAw==,6,22,1,16,3
ZHwABWQvpPsAAAAIZM/IAw==,0,30,1,16,3
ZHwABWQvpPsAAAAIZM/IAw==,4,3,1,1,14
ZHwABWQvpPsAAAAIZM/IAw==,0,30,2,2,3
ZHwABWQvpPsAAAAIZM/IAw==,6,22,1,16,4
ZHwABWQxas4AAAAIBBwZAw==,0,9,0,3,24
ZHwABWQxas4AAAAIBBwZAw==,0,9,0,2,24
ZHwABWQxas4AAAAIBBwZAw==,6,5,1,4,4
ZHwABWQxas4AAAAIBBwZAw==,6,5,1,5,4
ZHwABWQxas4AAAAIBBwZAw==,4,3,0,6,4
ZHwABWQxas4AAAAIBBwZAw==,6,5,1,13,4
ZHwABWRXTmcAAAAIM/hNAw==,6,5,2,9,9
ZHwABWRXTmcAAAAIM/hNAw==,5,4,1,20,9
ZHwABWRXTmcAAAAIM/hNAw==,2,18,0,1,14
ZHwABWRXTmcAAAAIM/hNAw==,2,18,0,5,14
ZHwABWRYETsAAAALBOP3Aw==,2,25,1,4,10
ZHwABWRYETsAAAALBOP3Aw==,6,29,1,23,4
ZHwABWRYETsAAAALBOP3Aw==,6,15,3,14,4
ZHwABWRYETsAAAALBOP3Aw==,2,25,1,4,10
ZHwABWRYETsAAAALBOP3Aw==,2,25,1,6,10
ZHwABWRe+KIAAAAIBGkPAw==,1,0,1,13,13
ZHwABWRe+KIAAAAIBGkPAw==,1,0,1,13,13
ZHwABWRe+KIAAAAIBGkPAw==,6,5,2,13,13
ZHwABWRe+KIAAAAIBGkPAw==,1,0,2,4,4
ZHwABWRe+KIAAAAIBGkPAw==,1,0,2,4,4
ZHwABWRe+KIAAAAIBGkPAw==,1,0,2,12,4
ZHwABWRe+KIAAAAIBGkPAw==,0,9,1,20,13
ZHwABWRe+KIAAAAIBGkPAw==,0,9,1,4,13
ZHwABWRe+KIAAAAIBGkPAw==,6,5,2,13,13
ZHwABWRe+KIAAAAIBGkPAw==,6,8,2,20,13
ZHwABWRoLoEAAAAJLFBfAw==,6,8,2,22,23
ZHwABWRoLoEAAAAJLFBfAw==,5,28,1,22,15
ZHwABWRoLoEAAAAJLFBfAw==,4,13,1,22,23
ZHwABWRoLoEAAAAJLFBfAw==,1,24,1,22,23
ZHwABWRoLoEAAAAJLFBfAw==,1,24,1,8,23
ZHwABWRoLoEAAAAJLFBfAw==,1,17,1,22,15
ZHwABWRp724AAAAJJZLYAw==,0,30,0,5,11
ZHwABWRp724AAAAJJZLYAw==,0,30,0,4,11
ZHwABWRp724AAAAJJZLYAw==,4,27,0,6,4
ZHwABWRp724AAAAJJZLYAw==,4,27,0,21,4
ZHwABWRp724AAAAJJZLYAw==,0,30,0,1,4
ZHwABWRp724AAAAJJZLYAw==,6,5,1,1,4
ZHwABWRpXOwAAAAJf2BGAw==,6,22,1,1,21
ZHwABWRpXOwAAAAJf2BGAw==,5,14,0,1,21
ZHwABWRpXOwAAAAJf2BGAw==,5,28,0,4,21
ZHwABWRpXOwAAAAJf2BGAw==,6,5,1,7,0
ZHwABWRpXOwAAAAJf2BGAw==,6,10,0,10,21
ZHwABWRpXOwAAAAJf2BGAw==,6,5,1,7,0
ZHwABWRpXOwAAAAJf2BGAw==,6,10,0,10,21
ZHwABWRpXOwAAAAJf2BGAw==,0,30,0,4,21
ZHwABWRpcEsAAAAJBuRtAw==,0,6,1,22,15
ZHwABWRpcEsAAAAJBuRtAw==,1,26,0,8,15
ZHwABWRpcEsAAAAJBuRtAw==,1,26,0,22,15
ZHwABWRpcEsAAAAJBuRtAw==,1,26,1,22,10
ZHwABWRpcEsAAAAJBuRtAw==,1,24,1,22,10
ZHwABWRpcEsAAAAJBuRtAw==,3,19,1,22,10
ZHwABWRpcEsAAAAJBuRtAw==,5,4,1,22,10
ZHwABWRpcEsAAAAJBuRtAw==,5,4,1,22,10
ZHwABWRpcEsAAAAJBuRtAw==,5,4,1,8,10
ZHwABWRpcEsAAAAJBuRtAw==,2,25,1,22,10
ZHwABWRpcEsAAAAJBuRtAw==,1,26,1,22,10
ZHwABWRpp48AAAAJFHstAw==,4,13,2,14,15
ZHwABWRpp48AAAAJFHstAw==,1,26,1,22,15
ZHwABWRpp48AAAAJFHstAw==,6,15,2,22,10
ZHwABWRpp48AAAAJFHstAw==,1,0,1,22,15
ZHwABWRpp48AAAAJFHstAw==,3,2,1,22,15
ZHwABWRpp48AAAAJFHstAw==,3,2,1,22,15
ZHwABWRpp48AAAAJFHstAw==,6,5,2,8,15
ZHwABWRpp48AAAAJFHstAw==,6,5,2,22,15
ZHwABWRpp48AAAAJFHstAw==,6,22,1,22,10
ZHwABWRpp48AAAAJFHstAw==,4,3,0,16,10
ZHwABWRpp48AAAAJFHstAw==,4,3,1,16,10
ZHwABWRpp48AAAAJFHstAw==,4,3,1,8,15
ZHwABWRpp48AAAAJFHstAw==,1,17,1,14,15
ZHwABWRpp48AAAAJFHstAw==,1,17,1,14,15
ZHwABWRpp48AAAAJFHstAw==,2,1,2,22,15
ZHwABWRpp48AAAAJFHstAw==,4,3,1,22,15
ZHwABWRpp48AAAAJFHstAw==,3,12,1,22,15
ZHwABWRpp48AAAAJFHstAw==,6,22,1,8,10
ZHwABWRpp48AAAAJFHstAw==,1,0,1,8,15
ZHwABWRpp48AAAAJFHstAw==,3,2,1,16,10
ZHwABWRpp48AAAAJFHstAw==,6,5,2,8,15
ZHwABWRpp48AAAAJFHstAw==,5,28,1,8,10
ZHwABWRpp48AAAAJFHstAw==,1,26,1,8,10
ZHwABWRpp48AAAAJFHstAw==,1,26,1,22,10
ZHwABWRpp48AAAAJFHstAw==,1,26,1,8,10
ZHwABWRpp48AAAAJFHstAw==,1,0,1,22,15
ZHwABWRpp48AAAAJFHstAw==,1,0,1,22,15
ZHwABWRx4oIAAAAKMkRGAw==,5,14,0,16,4
ZHwABWRx4oIAAAAKMkRGAw==,4,13,0,16,4
ZHwABWRx4oIAAAAKMkRGAw==,4,27,0,2,4
ZHwABWRx4oIAAAAKMkRGAw==,0,30,1,16,4
ZHwABWRx4oIAAAAKMkRGAw==,3,26,1,2,4
ZHwABWRx4oIAAAAKMkRGAw==,2,1,0,22,10
ZHwABWRx4oIAAAAKMkRGAw==,2,1,0,22,10
ZHwABWRx4oIAAAAKMkRGAw==,0,9,1,2,4
ZHwABWRyCyYAAAAKR7auAw==,3,2,0,7,4
ZHwABWRyCyYAAAAKR7auAw==,3,2,0,7,4
ZHwABWRyCyYAAAAKR7auAw==,1,24,1,2,4
ZHwABWRyCyYAAAAKR7auAw==,3,2,2,7,4
ZHwABWRyCyYAAAAKR7auAw==,2,25,1,14,17
ZHwABWRyCyYAAAAKR7auAw==,4,20,0,16,17
ZHwABWRyCyYAAAAKR7auAw==,3,2,2,7,4
ZHwABWRyX2MAAAAKXIDnAw==,6,22,2,1,1
ZHwABWRyX2MAAAAKXIDnAw==,6,22,2,1,1
ZHwABWRyX2MAAAAKXIDnAw==,4,13,2,8,12
ZHwABWRyX2MAAAAKXIDnAw==,4,13,2,4,12
ZHwABWRyc8UAAAAKYSHfAw==,4,20,2,0,22
ZHwABWRyc8UAAAAKYSHfAw==,1,17,2,23,22
ZHwABWRyc8UAAAAKYSHfAw==,1,17,2,0,22
ZHwABWRyc8UAAAAKYSHfAw==,1,17,2,23,22
ZHwABWRyc8UAAAAKYSHfAw==,6,29,1,2,12
ZHwABWRyc8UAAAAKYSHfAw==,6,29,1,2,12
ZHwABWSRp+YAAAAIBFaEAw==,5,28,1,9,22
ZHwABWSRp+YAAAAIBFaEAw==,5,28,1,7,22
ZHwABWSRp+YAAAAIBFaEAw==,5,28,1,9,22
ZHwABWSRp+YAAAAIBFaEAw==,5,28,1,9,22
ZHwABWSRp+YAAAAIBFaEAw==,4,13,1,6,6
ZHwABWSRp+YAAAAIBFaEAw==,5,28,1,9,22
ZHwABWSRp+YAAAAIBFaEAw==,5,28,1,9,22
ZHwABWSRp+YAAAAIBFaEAw==,4,13,1,6,6
ZHwABWSrtV0AAAAQH6AzAw==,5,4,1,12,10
ZHwABWSrtV0AAAAQH6AzAw==,6,5,1,1,23
ZHwABWSrtV0AAAAQH6AzAw==,6,5,1,1,23
ZHwABWSrtV0AAAAQH6AzAw==,5,4,1,12,10
ZHwABWSrtV0AAAAQH6AzAw==,5,4,1,12,10
ZHwABWSrtV0AAAAQH6AzAw==,5,4,1,12,23
ZHwABWSrtV0AAAAQH6AzAw==,0,6,2,12,23
ZHwABWSrtV0AAAAQH6AzAw==,6,5,1,12,23
ZHwABWSs6g4AAAAJCu1hAw==,6,22,2,21,10
ZHwABWSs6g4AAAAJCu1hAw==,0,16,1,21,10
ZHwABWSs6g4AAAAJCu1hAw==,5,28,2,21,18
ZHwABWSs6g4AAAAJCu1hAw==,5,28,1,2,18
ZHwABWSs6g4AAAAJCu1hAw==,5,28,2,21,18
ZHwABWSs6g4AAAAJCu1hAw==,5,28,2,2,18
ZHwABWSs6g4AAAAJCu1hAw==,5,28,2,2,18
ZHwABWSs6g4AAAAJCu1hAw==,5,28,2,2,18
ZHwABWSs6g4AAAAJCu1hAw==,4,20,2,21,18
ZHwABWSs6g4AAAAJCu1hAw==,5,28,2,11,18
ZHwABWSs6g4AAAAJCu1hAw==,5,28,2,2,18
ZHwABWStywwAAAAIDYOBAw==,4,3,1,1,15
ZHwABWStywwAAAAIDYOBAw==,4,3,1,23,15
ZHwABWStywwAAAAIDYOBAw==,4,3,1,12,15
ZHwABWStywwAAAAIDYOBAw==,4,3,1,23,15
ZHwABWStywwAAAAIDYOBAw==,2,11,1,7,7
ZHwABWStywwAAAAIDYOBAw==,2,11,1,12,7
ZHwABWStywwAAAAIDYOBAw==,2,11,1,12,7
ZHwABWTJwrYAAAAIG78mAw==,3,12,1,13,13
ZHwABWTJwrYAAAAIG78mAw==,0,30,2,13,13
ZHwABWTJwrYAAAAIG78mAw==,2,11,2,13,13
ZHwABWTJwrYAAAAIG78mAw==,2,11,1,13,13
ZHwABWTJwrYAAAAIG78mAw==,2,11,1,13,13
ZHwABWTJwrYAAAAIG78mAw==,5,14,1,13,13
ZHwABWTJwrYAAAAIG78mAw==,5,21,2,8,0
ZHwABWTJwrYAAAAIG78mAw==,5,21,2,2,0
ZHwABWTJwrYAAAAIG78mAw==,4,20,1,12,13
ZHwABWTJwrYAAAAIG78mAw==,1,17,1,12,13
ZHwABWTJwrYAAAAIG78mAw==,2,11,0,12,13
ZHwABWTJwrYAAAAIG78mAw==,2,25,1,13,13
ZHwABWTyX40AAAAIBT14Aw==,3,12,1,1,15
ZHwABWTyX40AAAAIBT14Aw==,2,1,1,1,15
ZHwABWTyX40AAAAIBT14Aw==,2,25,1,9,15
ZHwABWTyX40AAAAIBT14Aw==,6,8,1,1,15
ZHwABWTyX40AAAAIBT14Aw==,1,0,1,1,20
ZHwABWTyX40AAAAIBT14Aw==,6,8,0,9,15
ZHwABWTyX40AAAAIBT14Aw==,6,8,1,9,15
ZHwABWTyX40AAAAIBT14Aw==,0,9,1,1,20
ZHwABWU5mWgAAAAIBKKsAw==,1,0,1,12,14
ZHwABWU5mWgAAAAIBKKsAw==,1,0,1,13,14
ZHwABWU5mWgAAAAIBKKsAw==,6,5,1,12,14
ZHwABWU5mWgAAAAIBKKsAw==,3,2,1,22,4
ZHwABWU5mWgAAAAIBKKsAw==,3,2,1,11,4
ZHwABWU5mWgAAAAIBKKsAw==,5,4,1,12,14
ZHwABWU5mWgAAAAIBKKsAw==,3,12,1,12,14
ZHwABWU5mWgAAAAIBKKsAw==,5,4,0,13,14
ZHwABWU5mWgAAAAIBKKsAw==,4,3,1,13,14
ZHwABWU5mWgAAAAIBKKsAw==,3,19,1,12,14
ZHwABWU5mWgAAAAIBKKsAw==,4,3,1,12,14
ZHwABWUpqF4AAAAIEyRfAw==,5,4,2,7,4
ZHwABWUpqF4AAAAIEyRfAw==,5,4,2,23,4
ZHwABWUpqF4AAAAIEyRfAw==,0,23,0,23,24
ZHwABWUpqF4AAAAIEyRfAw==,3,19,0,23,24
ZHwABWUpqF4AAAAIEyRfAw==,3,19,0,23,24
ZHwABWUxT+UAAAAICa7IAw==,5,14,0,15,14
ZHwABWUxT+UAAAAICa7IAw==,6,5,1,5,14
ZHwABWUxT+UAAAAICa7IAw==,6,8,1,5,13
ZHwABWUxT+UAAAAICa7IAw==,6,8,1,5,13
ZHwABWUxT+UAAAAICa7IAw==,6,8,1,15,13
ZHwABWUxT+UAAAAICa7IAw==,5,14,0,5,14
ZHwABWUxT+UAAAAICa7IAw==,5,14,0,15,14
ZHwABWUxT+UAAAAICa7IAw==,6,8,1,15,13
ZHwABWUxT+UAAAAICa7IAw==,4,13,1,5,14
ZHwABWUxT+UAAAAICa7IAw==,6,8,1,15,13
ZHwABWUxT+UAAAAICa7IAw==,3,26,1,5,13
ZHwABWUxT+UAAAAICa7IAw==,2,11,1,5,14
ZHwABWVdgksAAAAICcG8Aw==,1,24,2,2,4
ZHwABWVdgksAAAAICcG8Aw==,1,24,2,16,4
ZHwABWVdgksAAAAICcG8Aw==,0,30,2,2,3
ZHwABWVdgksAAAAICcG8Aw==,0,30,2,16,3
ZHwABWVdgksAAAAICcG8Aw==,4,27,1,16,4
ZHwABWVdgksAAAAICcG8Aw==,6,22,1,2,4
ZHwABWVxGbUAAAAIBMFFAw==,6,5,1,22,10
ZHwABWVxGbUAAAAIBMFFAw==,6,15,0,22,22
ZHwABWVxGbUAAAAIBMFFAw==,6,15,0,22,22
ZHwABWVxGbUAAAAIBMFFAw==,6,5,1,22,10
ZHwABWVxGbUAAAAIBMFFAw==,6,5,1,22,10
ZHwABmPXSLAAAAAIC46oAw==,3,12,1,14,14
ZHwABmPXSLAAAAAIC46oAw==,5,4,1,14,14
ZHwABmPXSLAAAAAIC46oAw==,0,23,1,6,14
ZHwABmPXSLAAAAAIC46oAw==,3,12,1,6,14
ZHwABmPXSLAAAAAIC46oAw==,3,12,1,14,14
ZHwABmPXSLAAAAAIC46oAw==,6,5,1,0,15
ZHwABmPXSLAAAAAIC46oAw==,6,5,1,4,15
ZHwABmPu/xYAAAAKPlOHAw==,3,2,1,1,13
ZHwABmPu/xYAAAAKPlOHAw==,0,23,1,4,9
ZHwABmPu/xYAAAAKPlOHAw==,0,23,1,4,9
ZHwABmPu/xYAAAAKPlOHAw==,3,2,1,13,13
ZHwABmPu/xYAAAAKPlOHAw==,4,3,1,6,13
ZHwABmQ+A3UAAAAIQ6whAw==,0,30,1,0,24
ZHwABmQ+A3UAAAAIQ6whAw==,3,19,2,16,12
ZHwABmQ+A3UAAAAIQ6whAw==,3,19,2,16,12
ZHwABmQ+A3UAAAAIQ6whAw==,4,13,1,16,12
ZHwABmQ+A3UAAAAIQ6whAw==,6,10,2,4,12
ZHwABmQ+A3UAAAAIQ6whAw==,0,16,1,16,12
ZHwABmQ+A3UAAAAIQ6whAw==,0,30,1,4,24
ZHwABmQjY4gAAAAIOXhlAw==,2,25,1,12,6
ZHwABmQjY4gAAAAIOXhlAw==,2,25,1,4,6
ZHwABmQjY4gAAAAIOXhlAw==,0,6,2,15,6
ZHwABmQjY4gAAAAIOXhlAw==,6,10,1,4,6
ZHwABmQjY4gAAAAIOXhlAw==,5,14,1,15,6
ZHwABmQjY4gAAAAIOXhlAw==,5,4,1,12,6
ZHwABmQjY4gAAAAIOXhlAw==,6,5,2,21,4
ZHwABmQjY4gAAAAIOXhlAw==,6,5,2,4,4
ZHwABmQjY4gAAAAIOXhlAw==,2,1,2,12,4
ZHwABmQyG/QAAAAIX/qvAw==,4,27,1,4,4
ZHwABmQyG/QAAAAIX/qvAw==,4,27,1,21,4
ZHwABmQyG/QAAAAIX/qvAw==,4,3,1,11,21
ZHwABmQyG/QAAAAIX/qvAw==,6,8,1,2,17
ZHwABmQyG/QAAAAIX/qvAw==,6,8,1,16,17
ZHwABmQyG/QAAAAIX/qvAw==,4,3,1,11,21
ZHwABmRWfTcAAAAIWHdqAw==,5,14,1,8,10
ZHwABmRWfTcAAAAIWHdqAw==,5,14,1,22,10
ZHwABmRWfTcAAAAIWHdqAw==,5,14,1,22,10
ZHwABmRWfTcAAAAIWHdqAw==,6,22,1,2,2
ZHwABmRWfTcAAAAIWHdqAw==,6,22,1,2,2
ZHwABmRWfTcAAAAIWHdqAw==,5,14,1,22,10
ZHwABmRWfTcAAAAIWHdqAw==,0,23,3,8,10
ZHwABmRZJ5MAAAAIPkbOAw==,6,5,1,21,10
ZHwABmRZJ5MAAAAIPkbOAw==,6,10,2,4,4
ZHwABmRZJ5MAAAAIPkbOAw==,6,22,2,4,4
ZHwABmRZJ5MAAAAIPkbOAw==,6,22,2,6,4
ZHwABmRZJ5MAAAAIPkbOAw==,6,5,1,21,10
ZHwABmRvcOMAAAAIBBvNAw==,4,3,0,6,6
ZHwABmRvcOMAAAAIBBvNAw==,5,28,0,0,15
ZHwABmRvcOMAAAAIBBvNAw==,5,28,0,15,15
ZHwABmRvcOMAAAAIBBvNAw==,1,0,0,6,6
ZHwABmRvcOMAAAAIBBvNAw==,5,28,0,15,15
ZHwABmRvcOMAAAAIBBvNAw==,2,18,1,6,6
ZHwABmRvcOMAAAAIBBvNAw==,5,28,0,15,15
ZHwABmRvcOMAAAAIBBvNAw==,4,27,1,6,6
ZHwABmRvcOMAAAAIBBvNAw==,4,27,1,6,6
ZHwABmRvcOMAAAAIBBvNAw==,6,5,0,6,6
ZHwABmS6gccAAAAPCqw8Aw==,2,11,0,14,15
ZHwABmS6gccAAAAPCqw8Aw==,2,11,0,14,15
ZHwABmS6gccAAAAPCqw8Aw==,4,20,1,14,15
ZHwABmS6gccAAAAPCqw8Aw==,5,4,1,12,4
ZHwABmS6gccAAAAPCqw8Aw==,5,4,1,14,4
ZHwABmS6gccAAAAPCqw8Aw==,5,4,1,12,4
ZHwABmStrXgAAAAKBz0YAw==,6,8,1,7,2
ZHwABmStrXgAAAAKBz0YAw==,4,3,1,7,2
ZHwABmStrXgAAAAKBz0YAw==,6,8,1,7,2
ZHwABmStrXgAAAAKBz0YAw==,5,14,1,11,2
ZHwABmStrXgAAAAKBz0YAw==,4,27,1,21,2
ZHwABmStrXgAAAAKBz0YAw==,2,11,0,5,3
ZHwABmStrXgAAAAKBz0YAw==,6,10,1,7,2
ZHwABmStrXgAAAAKBz0YAw==,5,4,1,7,2
ZHwABmStrXgAAAAKBz0YAw==,6,8,1,7,2
ZHwABmStrXgAAAAKBz0YAw==,2,11,0,5,3
ZHwABmStrXgAAAAKBz0YAw==,2,11,0,0,3
ZHwABmTD/70AAAAIEEyZAw==,1,17,1,13,15
ZHwABmTD/70AAAAIEEyZAw==,1,17,1,6,15
ZHwABmTD/70AAAAIEEyZAw==,3,2,0,12,4
ZHwABmTD/70AAAAIEEyZAw==,4,13,1,6,15
ZHwABmTD/70AAAAIEEyZAw==,3,2,0,4,4
ZHwABmTD/70AAAAIEEyZAw==,3,2,0,12,4
ZHwABmTD/70AAAAIEEyZAw==,3,2,0,12,4
ZHwABmTD/70AAAAIEEyZAw==,3,2,0,15,4
ZHwABmTD/70AAAAIEEyZAw==,3,2,0,4,4
ZHwABmTD/70AAAAIEEyZAw==,3,2,0,15,4
ZHwABmTeI4UAAAAIBZ2LAw==,6,15,1,1,4
ZHwABmTeI4UAAAAIBZ2LAw==,5,4,1,22,23
ZHwABmTeI4UAAAAIBZ2LAw==,6,15,0,1,4
ZHwABmTeI4UAAAAIBZ2LAw==,0,23,1,22,23
ZHwABmTeI4UAAAAIBZ2LAw==,0,9,0,1,4
ZHwABmTeI4UAAAAIBZ2LAw==,6,29,1,1,4
ZHwABmTeI4UAAAAIBZ2LAw==,6,22,1,1,4
ZHwABmTeI4UAAAAIBZ2LAw==,5,4,1,1,4
ZHwABmTeI4UAAAAIBZ2LAw==,6,22,1,1,4
ZHwABmTeI4UAAAAIBZ2LAw==,3,19,0,1,4
ZHwABmTeI4UAAAAIBZ2LAw==,5,21,0,1,4
ZHwABmTeI4UAAAAIBZ2LAw==,3,19,1,1,4
ZHwABmTeI4UAAAAIBZ2LAw==,6,22,1,1,4
ZHwABmTeI4UAAAAIBZ2LAw==,6,8,1,1,4
