estid,dayOfWeek,dayOfMonth,timeOfDay,url_category,domain_category,os,deviceType,li_age,li_gender,li_income,city_location,city_size,city_tech,city_urban,organization
ZHwABWQ04OwAAAAIeye6Aw==,5,28,2,5,17,1,0,5,0,3,3,2,0,1,0
ZHwABWQ04OwAAAAIeye6Aw==,1,26,1,4,15,1,0,5,0,3,3,2,0,1,0
ZHwABWQ04OwAAAAIeye6Aw==,3,2,2,5,16,1,0,5,0,3,3,2,0,1,0
ZHwABWQ04OwAAAAIeye6Aw==,4,3,2,5,17,1,0,5,0,3,3,2,0,1,0
ZHwABWQ04OwAAAAIeye6Aw==,2,11,1,4,17,1,0,5,0,3,3,2,0,1,0
ZHwABWQ04OwAAAAIeye6Aw==,2,11,2,5,16,1,0,5,0,3,3,2,0,1,0
ZHwABWQ04OwAAAAIeye6Aw==,2,11,1,5,17,1,0,5,0,3,3,2,0,1,0
ZHwABWQ04OwAAAAIeye6Aw==,4,20,2,5,17,1,0,5,0,3,3,2,0,1,0
ZHwABWQ04OwAAAAIeye6Aw==,5,28,2,5,15,1,0,5,0,3,3,2,0,1,0
ZHwABWQ04OwAAAAIeye6Aw==,4,27,2,5,17,1,0,5,0,3,3,2,0,1,0
ZHwABWQ04OwAAAAIeye6Aw==,4,27,2,5,17,1,0,5,0,3,3,2,0,1,0
ZHwABWQQlu8AAAAIBdQ3Aw==,3,2,2,21,22,4,0,5,0,3,2,0,0,2,0
ZHwABWQQlu8AAAAIBdQ3Aw==,3,2,2,22,22,4,0,5,0,3,2,0,0,2,0
ZHwABWQQlu8AAAAIBdQ3Aw==,1,24,1,21,24,4,0,5,0,3,2,0,0,2,0
ZHwABWQQlu8AAAAIBdQ3Aw==,1,24,1,3,24,4,0,5,0,3,2,0,0,2,0
ZHwABWQQlu8AAAAIBdQ3Aw==,1,24,1,21,24,4,0,5,0,3,2,0,0,2,0
ZHwABWQQlu8AAAAIBdQ3Aw==,1,24,1,21,24,4,0,5,0,3,2,0,0,2,0
ZHwABWQT+5sAAAAISUKaAw==,6,22,1,2,17,4,0,2,0,5,3,1,0,1,0
ZHwABWQT+5sAAAAISUKaAw==,4,13,1,16,17,4,0,2,0,5,3,1,0,1,0
ZHwABWQT+5sAAAAISUKaAw==,2,11,1,16,17,4,0,2,0,5,3,1,0,1,0
ZHwABWQT+5sAAAAISUKaAw==,4,13,1,0,17,4,0,2,0,5,3,1,0,1,0
ZHwABWQT+5sAAAAISUKaAw==,4,20,3,14,14,4,0,2,0,5,3,1,0,1,0
ZHwABWQT+5sAAAAISUKaAw==,1,24,1,16,14,4,0,2,0,5,3,1,0,1,0
ZHwABWQeWekAAAAIQbChAw==,5,4,1,17,24,1,0,4,0,1,0,0,0,1,0
ZHwABWQeWekAAAAIQbChAw==,5,4,1,23,24,1,0,4,0,1,0,0,0,1,0
ZHwABWQeWekAAAAIQbChAw==,5,4,1,23,24,1,0,4,0,1,0,0,0,1,0
ZHwABWQeWekAAAAIQbChAw==,3,2,1,6,14,1,0,4,0,1,0,0,0,1,0
ZHwABWQeWekAAAAIQbChAw==,1,26,1,4,14,1,0,4,0,1,0,0,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,1,17,1,0,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,1,17,1,0,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,1,0,0,0,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,3,2,0,19,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,4,13,1,7,10,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,2,18,1,19,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,2,18,1,19,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,1,17,1,0,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,1,17,1,19,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,6,8,1,0,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,6,5,1,0,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,4,3,0,19,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,2,1,1,0,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,6,15,1,0,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,6,15,1,19,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,4,13,1,4,10,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,4,13,1,7,10,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,4,13,1,7,10,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,6,5,1,0,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQkTSYAAAAIC9esAw==,6,15,1,0,17,0,1,1,0,0,2,2,0,1,0
ZHwABWQvpPsAAAAIZM/IAw==,1,24,1,2,4,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,1,24,1,16,4,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,0,30,1,2,3,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,3,2,2,2,4,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,6,22,2,16,3,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,1,24,1,16,4,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,4,20,0,16,4,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,6,22,2,2,3,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,6,22,2,16,3,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,0,30,1,16,4,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,0,30,1,16,3,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,0,30,1,16,4,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,4,3,1,1,14,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,4,13,1,2,4,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,6,22,1,16,3,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,0,30,1,16,3,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,4,3,1,1,14,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,0,30,2,2,3,0,1,0,1,4,3,1,0,2,0
ZHwABWQvpPsAAAAIZM/IAw==,6,22,1,16,4,0,1,0,1,4,3,1,0,2,0
ZHwABWQxas4AAAAIBBwZAw==,0,9,0,3,24,0,1,4,0,0,0,1,0,1,0
ZHwABWQxas4AAAAIBBwZAw==,0,9,0,2,24,0,1,4,0,0,0,1,0,1,0
ZHwABWQxas4AAAAIBBwZAw==,6,5,1,4,4,0,1,4,0,0,0,1,0,1,0
ZHwABWQxas4AAAAIBBwZAw==,6,5,1,5,4,0,1,4,0,0,0,1,0,1,0
ZHwABWQxas4AAAAIBBwZAw==,4,3,0,6,4,0,1,4,0,0,0,1,0,1,0
ZHwABWQxas4AAAAIBBwZAw==,6,5,1,13,4,0,1,4,0,0,0,1,0,1,0
ZHwABWRXTmcAAAAIM/hNAw==,6,5,2,9,9,0,1,4,1,5,0,1,0,2,0
ZHwABWRXTmcAAAAIM/hNAw==,5,4,1,20,9,0,1,4,1,5,0,1,0,2,0
ZHwABWRXTmcAAAAIM/hNAw==,2,18,0,1,14,0,1,4,1,5,0,1,0,2,0
ZHwABWRXTmcAAAAIM/hNAw==,2,18,0,5,14,0,1,4,1,5,0,1,0,2,0
ZHwABWRYETsAAAALBOP3Aw==,2,25,1,4,10,0,1,3,1,0,3,0,1,1,0
ZHwABWRYETsAAAALBOP3Aw==,6,29,1,23,4,0,1,3,1,0,3,0,1,1,0
ZHwABWRYETsAAAALBOP3Aw==,6,15,3,14,4,0,1,3,1,0,3,0,1,1,0
ZHwABWRYETsAAAALBOP3Aw==,2,25,1,4,10,0,1,3,1,0,3,0,1,1,0
ZHwABWRYETsAAAALBOP3Aw==,2,25,1,6,10,0,1,3,1,0,3,0,1,1,0
ZHwABWRe+KIAAAAIBGkPAw==,1,0,1,13,13,4,0,4,1,3,0,1,0,1,0
ZHwABWRe+KIAAAAIBGkPAw==,1,0,1,13,13,4,0,4,1,3,0,1,0,1,0
ZHwABWRe+KIAAAAIBGkPAw==,6,5,2,13,13,4,0,4,1,3,0,1,0,1,0
ZHwABWRe+KIAAAAIBGkPAw==,1,0,2,4,4,4,0,4,1,3,0,1,0,1,0
ZHwABWRe+KIAAAAIBGkPAw==,1,0,2,4,4,4,0,4,1,3,0,1,0,1,0
ZHwABWRe+KIAAAAIBGkPAw==,1,0,2,12,4,4,0,4,1,3,0,1,0,1,0
ZHwABWRe+KIAAAAIBGkPAw==,0,9,1,20,13,4,0,4,1,3,0,1,0,1,0
ZHwABWRe+KIAAAAIBGkPAw==,0,9,1,4,13,4,0,4,1,3,0,1,0,1,0
ZHwABWRe+KIAAAAIBGkPAw==,6,5,2,13,13,4,0,4,1,3,0,1,0,1,0
ZHwABWRe+KIAAAAIBGkPAw==,6,8,2,20,13,4,0,4,1,3,0,1,0,1,0
ZHwABWRoLoEAAAAJLFBfAw==,6,8,2,22,23,0,1,5,0,1,0,1,0,2,1
ZHwABWRoLoEAAAAJLFBfAw==,5,28,1,22,15,0,1,5,0,1,0,1,0,2,1
ZHwABWRoLoEAAAAJLFBfAw==,4,13,1,22,23,0,1,5,0,1,0,1,0,2,1
ZHwABWRoLoEAAAAJLFBfAw==,1,24,1,22,23,0,1,5,0,1,0,1,0,2,1
ZHwABWRoLoEAAAAJLFBfAw==,1,24,1,8,23,0,1,5,0,1,0,1,0,2,1
ZHwABWRoLoEAAAAJLFBfAw==,1,17,1,22,15,0,1,5,0,1,0,1,0,2,1
ZHwABWRp724AAAAJJZLYAw==,0,30,0,5,11,4,0,5,1,5,1,2,0,0,0
ZHwABWRp724AAAAJJZLYAw==,0,30,0,4,11,4,0,5,1,5,1,2,0,0,0
ZHwABWRp724AAAAJJZLYAw==,4,27,0,6,4,4,0,5,1,5,1,2,0,0,0
ZHwABWRp724AAAAJJZLYAw==,4,27,0,21,4,4,0,5,1,5,1,2,0,0,0
ZHwABWRp724AAAAJJZLYAw==,0,30,0,1,4,4,0,5,1,5,1,2,0,0,0
ZHwABWRp724AAAAJJZLYAw==,6,5,1,1,4,4,0,5,1,5,1,2,0,0,0
ZHwABWRpXOwAAAAJf2BGAw==,6,22,1,1,21,0,1,5,0,0,0,1,0,1,0
ZHwABWRpXOwAAAAJf2BGAw==,5,14,0,1,21,0,1,5,0,0,0,1,0,1,0
ZHwABWRpXOwAAAAJf2BGAw==,5,28,0,4,21,0,1,5,0,0,0,1,0,1,0
ZHwABWRpXOwAAAAJf2BGAw==,6,5,1,7,0,0,1,5,0,0,0,1,0,1,0
ZHwABWRpXOwAAAAJf2BGAw==,6,10,0,10,21,0,1,5,0,0,0,1,0,1,0
ZHwABWRpXOwAAAAJf2BGAw==,6,5,1,7,0,0,1,5,0,0,0,1,0,1,0
ZHwABWRpXOwAAAAJf2BGAw==,6,10,0,10,21,0,1,5,0,0,0,1,0,1,0
ZHwABWRpXOwAAAAJf2BGAw==,0,30,0,4,21,0,1,5,0,0,0,1,0,1,0
ZHwABWRpcEsAAAAJBuRtAw==,0,6,1,22,15,1,1,5,0,0,1,1,0,1,1
ZHwABWRpcEsAAAAJBuRtAw==,1,26,0,8,15,1,1,5,0,0,1,1,0,1,1
ZHwABWRpcEsAAAAJBuRtAw==,1,26,0,22,15,1,1,5,0,0,1,1,0,1,1
ZHwABWRpcEsAAAAJBuRtAw==,1,26,1,22,10,1,1,5,0,0,1,1,0,1,1
ZHwABWRpcEsAAAAJBuRtAw==,1,24,1,22,10,1,1,5,0,0,1,1,0,1,1
ZHwABWRpcEsAAAAJBuRtAw==,3,19,1,22,10,1,1,5,0,0,1,1,0,1,1
ZHwABWRpcEsAAAAJBuRtAw==,5,4,1,22,10,1,1,5,0,0,1,1,0,1,1
ZHwABWRpcEsAAAAJBuRtAw==,5,4,1,22,10,1,1,5,0,0,1,1,0,1,1
ZHwABWRpcEsAAAAJBuRtAw==,5,4,1,8,10,1,1,5,0,0,1,1,0,1,1
ZHwABWRpcEsAAAAJBuRtAw==,2,25,1,22,10,1,1,5,0,0,1,1,0,1,1
ZHwABWRpcEsAAAAJBuRtAw==,1,26,1,22,10,1,1,5,0,0,1,1,0,1,1
ZHwABWRpp48AAAAJFHstAw==,4,13,2,14,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,1,26,1,22,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,6,15,2,22,10,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,1,0,1,22,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,3,2,1,22,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,3,2,1,22,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,6,5,2,8,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,6,5,2,22,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,6,22,1,22,10,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,4,3,0,16,10,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,4,3,1,16,10,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,4,3,1,8,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,1,17,1,14,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,1,17,1,14,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,2,1,2,22,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,4,3,1,22,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,3,12,1,22,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,6,22,1,8,10,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,1,0,1,8,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,3,2,1,16,10,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,6,5,2,8,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,5,28,1,8,10,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,1,26,1,8,10,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,1,26,1,22,10,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,1,26,1,8,10,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,1,0,1,22,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRpp48AAAAJFHstAw==,1,0,1,22,15,0,1,4,0,4,2,1,0,1,0
ZHwABWRx4oIAAAAKMkRGAw==,5,14,0,16,4,0,1,3,1,3,2,2,0,1,0
ZHwABWRx4oIAAAAKMkRGAw==,4,13,0,16,4,0,1,3,1,3,2,2,0,1,0
ZHwABWRx4oIAAAAKMkRGAw==,4,27,0,2,4,0,1,3,1,3,2,2,0,1,0
ZHwABWRx4oIAAAAKMkRGAw==,0,30,1,16,4,0,1,3,1,3,2,2,0,1,0
ZHwABWRx4oIAAAAKMkRGAw==,3,26,1,2,4,0,1,3,1,3,2,2,0,1,0
ZHwABWRx4oIAAAAKMkRGAw==,2,1,0,22,10,0,1,3,1,3,2,2,0,1,0
ZHwABWRx4oIAAAAKMkRGAw==,2,1,0,22,10,0,1,3,1,3,2,2,0,1,0
ZHwABWRx4oIAAAAKMkRGAw==,0,9,1,2,4,0,1,3,1,3,2,2,0,1,0
ZHwABWRyCyYAAAAKR7auAw==,3,2,0,7,4,1,1,4,1,0,3,0,0,2,0
ZHwABWRyCyYAAAAKR7auAw==,3,2,0,7,4,1,1,4,1,0,3,0,0,2,0
ZHwABWRyCyYAAAAKR7auAw==,1,24,1,2,4,1,1,4,1,0,3,0,0,2,0
ZHwABWRyCyYAAAAKR7auAw==,3,2,2,7,4,1,1,4,1,0,3,0,0,2,0
ZHwABWRyCyYAAAAKR7auAw==,2,25,1,14,17,1,1,4,1,0,3,0,0,2,0
ZHwABWRyCyYAAAAKR7auAw==,4,20,0,16,17,1,1,4,1,0,3,0,0,2,0
ZHwABWRyCyYAAAAKR7auAw==,3,2,2,7,4,1,1,4,1,0,3,0,0,2,0
ZHwABWRyX2MAAAAKXIDnAw==,6,22,2,1,1,0,1,5,0,5,2,2,0,1,0
ZHwABWRyX2MAAAAKXIDnAw==,6,22,2,1,1,0,1,5,0,5,2,2,0,1,0
ZHwABWRyX2MAAAAKXIDnAw==,4,13,2,8,12,0,1,5,0,5,2,2,0,1,0
ZHwABWRyX2MAAAAKXIDnAw==,4,13,2,4,12,0,1,5,0,5,2,2,0,1,0
ZHwABWRyc8UAAAAKYSHfAw==,4,20,2,0,22,0,1,4,0,3,2,1,0,2,0
ZHwABWRyc8UAAAAKYSHfAw==,1,17,2,23,22,0,1,4,0,3,2,1,0,2,0
ZHwABWRyc8UAAAAKYSHfAw==,1,17,2,0,22,0,1,4,0,3,2,1,0,2,0
ZHwABWRyc8UAAAAKYSHfAw==,1,17,2,23,22,0,1,4,0,3,2,1,0,2,0
ZHwABWRyc8UAAAAKYSHfAw==,6,29,1,2,12,0,1,4,0,3,2,1,0,2,0
ZHwABWRyc8UAAAAKYSHfAw==,6,29,1,2,12,0,1,4,0,3,2,1,0,2,0
ZHwABWSRp+YAAAAIBFaEAw==,5,28,1,9,22,0,1,3,0,5,2,0,0,1,0
ZHwABWSRp+YAAAAIBFaEAw==,5,28,1,7,22,0,1,3,0,5,2,0,0,1,0
ZHwABWSRp+YAAAAIBFaEAw==,5,28,1,9,22,0,1,3,0,5,2,0,0,1,0
ZHwABWSRp+YAAAAIBFaEAw==,5,28,1,9,22,0,1,3,0,5,2,0,0,1,0
ZHwABWSRp+YAAAAIBFaEAw==,4,13,1,6,6,0,1,3,0,5,2,0,0,1,0
ZHwABWSRp+YAAAAIBFaEAw==,5,28,1,9,22,0,1,3,0,5,2,0,0,1,0
ZHwABWSRp+YAAAAIBFaEAw==,5,28,1,9,22,0,1,3,0,5,2,0,0,1,0
ZHwABWSRp+YAAAAIBFaEAw==,4,13,1,6,6,0,1,3,0,5,2,0,0,1,0
ZHwABWSrtV0AAAAQH6AzAw==,5,4,1,12,10,1,0,5,0,2,2,0,0,1,1
ZHwABWSrtV0AAAAQH6AzAw==,6,5,1,1,23,1,0,5,0,2,2,0,0,1,1
ZHwABWSrtV0AAAAQH6AzAw==,6,5,1,1,23,1,0,5,0,2,2,0,0,1,1
ZHwABWSrtV0AAAAQH6AzAw==,5,4,1,12,10,1,0,5,0,2,2,0,0,1,1
ZHwABWSrtV0AAAAQH6AzAw==,5,4,1,12,10,1,0,5,0,2,2,0,0,1,1
ZHwABWSrtV0AAAAQH6AzAw==,5,4,1,12,23,1,0,5,0,2,2,0,0,1,1
ZHwABWSrtV0AAAAQH6AzAw==,0,6,2,12,23,1,0,5,0,2,2,0,0,1,1
ZHwABWSrtV0AAAAQH6AzAw==,6,5,1,12,23,1,0,5,0,2,2,0,0,1,1
ZHwABWSs6g4AAAAJCu1hAw==,6,22,2,21,10,0,1,3,0,5,3,0,1,2,0
ZHwABWSs6g4AAAAJCu1hAw==,0,16,1,21,10,0,1,3,0,5,3,0,1,2,0
ZHwABWSs6g4AAAAJCu1hAw==,5,28,2,21,18,0,1,3,0,5,3,0,1,2,0
ZHwABWSs6g4AAAAJCu1hAw==,5,28,1,2,18,0,1,3,0,5,3,0,1,2,0
ZHwABWSs6g4AAAAJCu1hAw==,5,28,2,21,18,0,1,3,0,5,3,0,1,2,0
ZHwABWSs6g4AAAAJCu1hAw==,5,28,2,2,18,0,1,3,0,5,3,0,1,2,0
ZHwABWSs6g4AAAAJCu1hAw==,5,28,2,2,18,0,1,3,0,5,3,0,1,2,0
ZHwABWSs6g4AAAAJCu1hAw==,5,28,2,2,18,0,1,3,0,5,3,0,1,2,0
ZHwABWSs6g4AAAAJCu1hAw==,4,20,2,21,18,0,1,3,0,5,3,0,1,2,0
ZHwABWSs6g4AAAAJCu1hAw==,5,28,2,11,18,0,1,3,0,5,3,0,1,2,0
ZHwABWSs6g4AAAAJCu1hAw==,5,28,2,2,18,0,1,3,0,5,3,0,1,2,0
ZHwABWStywwAAAAIDYOBAw==,4,3,1,1,15,0,1,4,0,3,0,1,0,2,0
ZHwABWStywwAAAAIDYOBAw==,4,3,1,23,15,0,1,4,0,3,0,1,0,2,0
ZHwABWStywwAAAAIDYOBAw==,4,3,1,12,15,0,1,4,0,3,0,1,0,2,0
ZHwABWStywwAAAAIDYOBAw==,4,3,1,23,15,0,1,4,0,3,0,1,0,2,0
ZHwABWStywwAAAAIDYOBAw==,2,11,1,7,7,0,1,4,0,3,0,1,0,2,0
ZHwABWStywwAAAAIDYOBAw==,2,11,1,12,7,0,1,4,0,3,0,1,0,2,0
ZHwABWStywwAAAAIDYOBAw==,2,11,1,12,7,0,1,4,0,3,0,1,0,2,0
ZHwABWTJwrYAAAAIG78mAw==,3,12,1,13,13,0,1,1,0,5,1,1,0,1,0
ZHwABWTJwrYAAAAIG78mAw==,0,30,2,13,13,0,1,1,0,5,1,1,0,1,0
ZHwABWTJwrYAAAAIG78mAw==,2,11,2,13,13,0,1,1,0,5,1,1,0,1,0
ZHwABWTJwrYAAAAIG78mAw==,2,11,1,13,13,0,1,1,0,5,1,1,0,1,0
ZHwABWTJwrYAAAAIG78mAw==,2,11,1,13,13,0,1,1,0,5,1,1,0,1,0
ZHwABWTJwrYAAAAIG78mAw==,5,14,1,13,13,0,1,1,0,5,1,1,0,1,0
ZHwABWTJwrYAAAAIG78mAw==,5,21,2,8,0,0,1,1,0,5,1,1,0,1,0
ZHwABWTJwrYAAAAIG78mAw==,5,21,2,2,0,0,1,1,0,5,1,1,0,1,0
ZHwABWTJwrYAAAAIG78mAw==,4,20,1,12,13,0,1,1,0,5,1,1,0,1,0
ZHwABWTJwrYAAAAIG78mAw==,1,17,1,12,13,0,1,1,0,5,1,1,0,1,0
ZHwABWTJwrYAAAAIG78mAw==,2,11,0,12,13,0,1,1,0,5,1,1,0,1,0
ZHwABWTJwrYAAAAIG78mAw==,2,25,1,13,13,0,1,1,0,5,1,1,0,1,0
ZHwABWTyX40AAAAIBT14Aw==,3,12,1,1,15,0,0,2,1,3,1,1,0,1,0
ZHwABWTyX40AAAAIBT14Aw==,2,1,1,1,15,0,0,2,1,3,1,1,0,1,0
ZHwABWTyX40AAAAIBT14Aw==,2,25,1,9,15,0,0,2,1,3,1,1,0,1,0
ZHwABWTyX40AAAAIBT14Aw==,6,8,1,1,15,0,0,2,1,3,1,1,0,1,0
ZHwABWTyX40AAAAIBT14Aw==,1,0,1,1,20,0,0,2,1,3,1,1,0,1,0
ZHwABWTyX40AAAAIBT14Aw==,6,8,0,9,15,0,0,2,1,3,1,1,0,1,0
ZHwABWTyX40AAAAIBT14Aw==,6,8,1,9,15,0,0,2,1,3,1,1,0,1,0
ZHwABWTyX40AAAAIBT14Aw==,0,9,1,1,20,0,0,2,1,3,1,1,0,1,0
ZHwABWU5mWgAAAAIBKKsAw==,1,0,1,12,14,4,0,1,0,0,1,2,0,0,0
ZHwABWU5mWgAAAAIBKKsAw==,1,0,1,13,14,4,0,1,0,0,1,2,0,0,0
ZHwABWU5mWgAAAAIBKKsAw==,6,5,1,12,14,4,0,1,0,0,1,2,0,0,0
ZHwABWU5mWgAAAAIBKKsAw==,3,2,1,22,4,4,0,1,0,0,1,2,0,0,0
ZHwABWU5mWgAAAAIBKKsAw==,3,2,1,11,4,4,0,1,0,0,1,2,0,0,0
ZHwABWU5mWgAAAAIBKKsAw==,5,4,1,12,14,4,0,1,0,0,1,2,0,0,0
ZHwABWU5mWgAAAAIBKKsAw==,3,12,1,12,14,4,0,1,0,0,1,2,0,0,0
ZHwABWU5mWgAAAAIBKKsAw==,5,4,0,13,14,4,0,1,0,0,1,2,0,0,0
ZHwABWU5mWgAAAAIBKKsAw==,4,3,1,13,14,4,0,1,0,0,1,2,0,0,0
ZHwABWU5mWgAAAAIBKKsAw==,3,19,1,12,14,4,0,1,0,0,1,2,0,0,0
ZHwABWU5mWgAAAAIBKKsAw==,4,3,1,12,14,4,0,1,0,0,1,2,0,0,0
ZHwABWUpqF4AAAAIEyRfAw==,5,4,2,7,4,0,1,4,1,4,2,0,0,2,0
ZHwABWUpqF4AAAAIEyRfAw==,5,4,2,23,4,0,1,4,1,4,2,0,0,2,0
ZHwABWUpqF4AAAAIEyRfAw==,0,23,0,23,24,0,1,4,1,4,2,0,0,2,0
ZHwABWUpqF4AAAAIEyRfAw==,3,19,0,23,24,0,1,4,1,4,2,0,0,2,0
ZHwABWUpqF4AAAAIEyRfAw==,3,19,0,23,24,0,1,4,1,4,2,0,0,2,0
ZHwABWUxT+UAAAAICa7IAw==,5,14,0,15,14,1,0,2,1,0,0,1,0,1,0
ZHwABWUxT+UAAAAICa7IAw==,6,5,1,5,14,1,0,2,1,0,0,1,0,1,0
ZHwABWUxT+UAAAAICa7IAw==,6,8,1,5,13,1,0,2,1,0,0,1,0,1,0
ZHwABWUxT+UAAAAICa7IAw==,6,8,1,5,13,1,0,2,1,0,0,1,0,1,0
ZHwABWUxT+UAAAAICa7IAw==,6,8,1,15,13,1,0,2,1,0,0,1,0,1,0
ZHwABWUxT+UAAAAICa7IAw==,5,14,0,5,14,1,0,2,1,0,0,1,0,1,0
ZHwABWUxT+UAAAAICa7IAw==,5,14,0,15,14,1,0,2,1,0,0,1,0,1,0
ZHwABWUxT+UAAAAICa7IAw==,6,8,1,15,13,1,0,2,1,0,0,1,0,1,0
ZHwABWUxT+UAAAAICa7IAw==,4,13,1,5,14,1,0,2,1,0,0,1,0,1,0
ZHwABWUxT+UAAAAICa7IAw==,6,8,1,15,13,1,0,2,1,0,0,1,0,1,0
ZHwABWUxT+UAAAAICa7IAw==,3,26,1,5,13,1,0,2,1,0,0,1,0,1,0
ZHwABWUxT+UAAAAICa7IAw==,2,11,1,5,14,1,0,2,1,0,0,1,0,1,0
ZHwABWVdgksAAAAICcG8Aw==,1,24,2,2,4,0,1,4,0,2,2,0,1,2,0
ZHwABWVdgksAAAAICcG8Aw==,1,24,2,16,4,0,1,4,0,2,2,0,1,2,0
ZHwABWVdgksAAAAICcG8Aw==,0,30,2,2,3,0,1,4,0,2,2,0,1,2,0
